"","code","day","p.young","p.old","weekdays"
"597",20,2018-04-27,4734.78919297849,4705.04839818686,"금"
"598",20,2018-04-28,4672.11030867718,4642.02149085652,"토"
"599",20,2018-04-29,4520.09565309487,4559.40815347002,"일"
"600",20,2018-04-30,4402.03357667952,4676.67492593421,"월"
"601",21,2018-04-01,12711.1233786237,20753.4472963753,"일"
"602",21,2018-04-02,13507.1638187919,21783.6875085671,"월"
"603",21,2018-04-03,12917.3848194169,20935.8917109466,"화"
"604",21,2018-04-04,12368.0991673388,20315.5283449376,"수"
"605",21,2018-04-05,11904.7524223931,20034.1047712933,"목"
"606",21,2018-04-06,11495.6853801269,19863.09151793,"금"
"607",21,2018-04-07,11538.1135942663,19987.6283195422,"토"
"608",21,2018-04-08,12255.4077778539,21069.0983755436,"일"
"609",21,2018-04-09,12096.0124522873,20461.9223148237,"월"
"610",21,2018-04-10,11850.2877237478,20380.6482583933,"화"
"611",21,2018-04-11,11574.5805069711,20068.8257563862,"수"
"612",21,2018-04-12,11827.8269759038,20587.7484860045,"목"
"613",21,2018-04-13,11782.8786834582,19893.8104371758,"금"
"614",21,2018-04-14,11782.6185497052,20153.1330809216,"토"
"615",21,2018-04-15,12661.1101908094,21025.4167228023,"일"
"616",21,2018-04-16,13232.1569545535,22110.100999965,"월"
"617",21,2018-04-17,12589.9792349924,21150.5026719574,"화"
"618",21,2018-04-18,12284.4623518684,20400.8212705264,"수"
"619",21,2018-04-19,12052.5187548739,19977.9780131129,"목"
"620",21,2018-04-20,12014.766897852,19743.8522920862,"금"
"621",21,2018-04-21,11881.0215570058,19584.0929618049,"토"
"622",21,2018-04-22,12708.4733829222,21034.57097828,"일"
"623",21,2018-04-23,12330.8701916517,20497.3653496047,"월"
"624",21,2018-04-24,13307.5757511152,21688.491822047,"화"
"625",21,2018-04-25,12855.6338422872,20872.1681885323,"수"
"626",21,2018-04-26,12696.7636893663,20299.1631068851,"목"
"627",21,2018-04-27,12261.9370095212,20124.640178053,"금"
"628",21,2018-04-28,12200.0813231336,20061.609033803,"토"
"629",21,2018-04-29,13006.4959444952,20819.2768942344,"일"
"630",21,2018-04-30,13534.7973855256,21841.9000605043,"월"
"631",22,2018-04-01,64485.8114897637,103606.068822921,"일"
"632",22,2018-04-02,64243.1679936084,102095.742342032,"월"
"633",22,2018-04-03,63854.5583886988,101260.566472221,"화"
"634",22,2018-04-04,63665.6573193836,100889.438746282,"수"
"635",22,2018-04-05,63539.6952791252,100452.544043357,"목"
"636",22,2018-04-06,63389.5713345751,100330.116827443,"금"
"637",22,2018-04-07,63608.7064871527,100450.1012891,"토"
"638",22,2018-04-08,65622.2112977248,101705.331835399,"일"
"639",22,2018-04-09,67026.9001270288,100065.879554354,"월"
"640",22,2018-04-10,66216.7271866617,99744.4692471855,"화"
"641",22,2018-04-11,65459.1103534022,99109.4220500399,"수"
"642",22,2018-04-12,64767.8417750227,98986.6324965829,"목"
"643",22,2018-04-13,64392.9145578322,99135.8439363764,"금"
"644",22,2018-04-14,70847.5752512355,101191.813940148,"토"
"645",22,2018-04-15,82646.5292855178,103542.404991919,"일"
"646",22,2018-04-16,86874.4528060149,101787.562089479,"월"
"647",22,2018-04-17,83611.1886364968,99683.4723599021,"화"
"648",22,2018-04-18,80882.9656352533,98476.1725235844,"수"
"649",22,2018-04-19,78319.5507944206,98125.5721590757,"목"
"650",22,2018-04-20,76184.3459995792,98163.663354102,"금"
"651",22,2018-04-21,75232.6173527233,98227.0117408068,"토"
"652",22,2018-04-22,75195.2392178292,99663.2347538663,"일"
"653",22,2018-04-23,75057.5337604644,97920.000934835,"월"
"654",22,2018-04-24,74581.8795188299,97416.8202700798,"화"
"655",22,2018-04-25,72642.0683412309,96886.4703026712,"수"
"656",22,2018-04-26,70954.8192300498,96698.0727567007,"목"
"657",22,2018-04-27,69675.2392599269,96505.1214169221,"금"
"658",22,2018-04-28,68731.5738208268,96680.2850615544,"토"
"659",22,2018-04-29,68634.7865593965,96984.8780628741,"일"
"660",22,2018-04-30,68169.7135206083,95964.8420718498,"월"
"661",23,2018-04-01,108044.286296581,125020.529675611,"일"
"662",23,2018-04-02,110462.166211529,120734.951493289,"월"
"663",23,2018-04-03,103403.140497466,118042.054174131,"화"
"664",23,2018-04-04,98286.6875886933,115912.61375644,"수"
"665",23,2018-04-05,94645.5232038563,113831.731639201,"목"
"666",23,2018-04-06,94408.8080918102,116926.017623439,"금"
"667",23,2018-04-07,96489.8343259396,121099.29133035,"토"
"668",23,2018-04-08,105053.606924932,125731.331412028,"일"
"669",23,2018-04-09,107073.15283593,119850.643738671,"월"
"670",23,2018-04-10,102227.503717477,117522.400759635,"화"
"671",23,2018-04-11,98375.4764189239,118011.329021291,"수"
"672",23,2018-04-12,97217.896952923,117935.391181672,"목"
"673",23,2018-04-13,97924.2275025809,121016.352260621,"금"
"674",23,2018-04-14,100811.549508405,124335.379600898,"토"
"675",23,2018-04-15,113121.149162223,131575.214892384,"일"
"676",23,2018-04-16,121050.381323558,132770.47012414,"월"
"677",23,2018-04-17,113285.320465023,124356.271759857,"화"
"678",23,2018-04-18,109995.929256095,120836.566087074,"수"
"679",23,2018-04-19,110451.069745787,119125.796640364,"목"
"680",23,2018-04-20,111815.066653052,120581.611514275,"금"
"681",23,2018-04-21,116456.705109229,124322.681861155,"토"
"682",23,2018-04-22,132252.821474985,134057.232979509,"일"
"683",23,2018-04-23,140767.36055021,131593.884071404,"월"
"684",23,2018-04-24,145074.882647139,130745.42644372,"화"
"685",23,2018-04-25,132929.154321563,123950.161888372,"수"
"686",23,2018-04-26,125766.666647422,121126.519220273,"목"
"687",23,2018-04-27,120910.200579517,120086.211904713,"금"
"688",23,2018-04-28,121002.621066424,122805.999647703,"토"
"689",23,2018-04-29,128866.156728087,127606.017897838,"일"
"690",23,2018-04-30,131046.207949079,127751.535115106,"월"
"691",24,2018-04-01,7219.23759654439,12051.4665224626,"일"
"692",24,2018-04-02,8032.23935306732,12722.1806112555,"월"
"693",24,2018-04-03,8039.07920375653,12678.5533245279,"화"
"694",24,2018-04-04,7933.44252759475,12498.5049440207,"수"
"695",24,2018-04-05,7877.46015474797,12590.5041918498,"목"
"696",24,2018-04-06,7804.85198388478,12592.1409338979,"금"
"697",24,2018-04-07,7722.92159643371,12690.8654304643,"토"
"698",24,2018-04-08,8094.95544957935,13034.5882171066,"일"
"699",24,2018-04-09,8496.9877887072,13512.8145789948,"월"
"700",24,2018-04-10,8118.57037079452,13306.8928052883,"화"
"701",24,2018-04-11,8071.6316643016,13299.4517726113,"수"
"702",24,2018-04-12,7998.93156238313,13187.8083339791,"목"
"703",24,2018-04-13,7951.26324184519,13292.7751716468,"금"
"704",24,2018-04-14,7836.41572744111,13175.3619011157,"토"
"705",24,2018-04-15,8180.31213426099,13737.0340623539,"일"
"706",24,2018-04-16,8256.7944397401,13982.3556146508,"월"
"707",24,2018-04-17,8111.64556562259,13570.6401405948,"화"
"708",24,2018-04-18,8027.14576429101,13141.9362029968,"수"
"709",24,2018-04-19,8052.79617440128,12989.3324371334,"목"
"710",24,2018-04-20,7717.89837755467,12778.4861881891,"금"
"711",24,2018-04-21,7622.54284058658,12613.4516837741,"토"
"712",24,2018-04-22,8278.86568925569,13097.8285881258,"일"
"713",24,2018-04-23,8287.51386180106,13692.0563394385,"월"
"714",24,2018-04-24,8057.82559846794,13308.1048652915,"화"
"715",24,2018-04-25,8074.53542931974,12786.4794783384,"수"
"716",24,2018-04-26,7985.27056077356,12719.7703961537,"목"
"717",24,2018-04-27,8039.79868765274,12654.7979112051,"금"
"718",24,2018-04-28,7983.08939771811,12726.5273339365,"토"
"719",24,2018-04-29,8026.45839316963,13088.2000686128,"일"
"720",24,2018-04-30,8083.02988488373,13560.0533434332,"월"
"721",25,2018-04-01,11916.6434975927,25901.1256198933,"일"
"722",25,2018-04-02,11583.5506590646,25397.7866608041,"월"
"723",25,2018-04-03,11787.9195528535,25745.9356024097,"화"
"724",25,2018-04-04,11940.5910067712,26063.8888284262,"수"
"725",25,2018-04-05,12059.7765427694,26303.5288737664,"목"
"726",25,2018-04-06,12198.2855455215,26506.4477037077,"금"
"727",25,2018-04-07,12258.1541786925,26624.35127662,"토"
"728",25,2018-04-08,11958.527239936,26082.1851638064,"일"
"729",25,2018-04-09,11635.6686498772,25570.3365763831,"월"
"730",25,2018-04-10,11857.1702684345,26011.2286179127,"화"
"731",25,2018-04-11,12054.6567481588,26400.0408199858,"수"
"732",25,2018-04-12,12226.8108534765,26634.9922777223,"목"
"733",25,2018-04-13,12327.8373589704,26941.6818886751,"금"
"734",25,2018-04-14,12410.5062671856,27054.6475240577,"토"
"735",25,2018-04-15,12103.80650055,26393.2912126929,"일"
"736",25,2018-04-16,11770.9155632221,25812.4519156894,"월"
"737",25,2018-04-17,11982.3883897433,26157.4075999785,"화"
"738",25,2018-04-18,12115.3347310391,26467.5203258325,"수"
"739",25,2018-04-19,12227.7341200048,26679.9007050761,"목"
"740",25,2018-04-20,12344.9255774875,26836.9094205059,"금"
"741",25,2018-04-21,11912.2248270624,25855.4206691391,"토"
"742",25,2018-04-22,11450.255582006,25301.8696648425,"일"
"743",25,2018-04-23,10956.5194614783,24707.1894449023,"월"
"744",25,2018-04-24,10585.0822630157,24447.0621793819,"화"
"745",25,2018-04-25,10446.47887039,24523.6969663574,"수"
"746",25,2018-04-26,10303.5454640926,24599.2977074629,"목"
"747",25,2018-04-27,10186.6530028646,24747.8761362183,"금"
"748",25,2018-04-28,10117.2291026744,24685.1401409276,"토"
"749",25,2018-04-29,9836.82787956112,24272.33308083,"일"
"750",25,2018-04-30,9565.04360066171,23837.9472874258,"월"
"751",26,2018-04-01,2695.97659016652,5382.96471145504,"일"
"752",26,2018-04-02,2687.2147992303,5426.6144262533,"월"
"753",26,2018-04-03,2680.57068590185,5466.91947855056,"화"
"754",26,2018-04-04,2662.22734592337,5470.10072420552,"수"
"755",26,2018-04-05,2690.655793172,5497.92075068139,"목"
"756",26,2018-04-06,2684.81311690053,5489.90463274022,"금"
"757",26,2018-04-07,2651.36107024445,5485.05127004435,"토"
"758",26,2018-04-08,2686.95084508147,5466.94909138936,"일"
"759",26,2018-04-09,2756.80603659211,5388.01051378645,"월"
"760",26,2018-04-10,2746.21856244893,5502.848504115,"화"
"761",26,2018-04-11,2769.95201633722,5501.16938383273,"수"
"762",26,2018-04-12,2730.50599276631,5342.06595603167,"목"
"763",26,2018-04-13,2744.12757409884,5284.9136179792,"금"
"764",26,2018-04-14,2638.54496715826,5176.70076762172,"토"
"765",26,2018-04-15,2625.84697488536,5073.14266749323,"일"
"766",26,2018-04-16,2635.60357107741,5032.04604662751,"월"
"767",26,2018-04-17,2637.29364058697,5208.60087765173,"화"
"768",26,2018-04-18,2735.22793955964,5273.60063669225,"수"
"769",26,2018-04-19,2778.68898231467,5316.49357070669,"목"
"770",26,2018-04-20,2733.68804348024,5267.25733402293,"금"
"771",26,2018-04-21,2756.96128096959,5308.81331848881,"토"
"772",26,2018-04-22,2720.33100239066,5335.5674497822,"일"
"773",26,2018-04-23,2717.09550862356,5296.93279554937,"월"
"774",26,2018-04-24,2769.36714898618,5361.26305508002,"화"
"775",26,2018-04-25,2792.74088515864,5317.83505045724,"수"
"776",26,2018-04-26,2810.67346344809,5314.72428014325,"목"
"777",26,2018-04-27,2817.35257100013,5330.0198736839,"금"
"778",26,2018-04-28,2835.09357971553,5452.3198423384,"토"
"779",26,2018-04-29,2802.18006278134,5301.49919066345,"일"
"780",26,2018-04-30,2782.70632751738,5207.76044954146,"월"
"781",27,2018-04-01,10265.8365668114,13153.9795165415,"일"
"782",27,2018-04-02,9479.2092306605,12636.7924636274,"월"
"783",27,2018-04-03,8854.43590955525,12524.5305249436,"화"
"784",27,2018-04-04,9056.92335173926,12872.4134675241,"수"
"785",27,2018-04-05,9049.07833330626,12890.7475820901,"목"
"786",27,2018-04-06,9293.66874344469,12766.7933670759,"금"
"787",27,2018-04-07,9301.15433518051,12891.7537458375,"토"
"788",27,2018-04-08,9688.96054191926,13287.7548649172,"일"
"789",27,2018-04-09,9192.42406606587,12669.3513011617,"월"
"790",27,2018-04-10,8746.59774699844,12991.1529770412,"화"
"791",27,2018-04-11,8462.13919189321,12377.9916871085,"수"
"792",27,2018-04-12,8965.89963018935,12399.3750683962,"목"
"793",27,2018-04-13,9042.44786206698,12566.6896024228,"금"
"794",27,2018-04-14,9144.76610393528,12866.1907349454,"토"
"795",27,2018-04-15,8884.48703263207,12269.5538448094,"일"
"796",27,2018-04-16,8420.41122754732,12105.0467386324,"월"
"797",27,2018-04-17,8535.49959197397,13068.3879024513,"화"
"798",27,2018-04-18,8908.52720317851,13055.0179744602,"수"
"799",27,2018-04-19,8770.40861452147,12832.9538733439,"목"
"800",27,2018-04-20,9223.01396649051,13379.1501266847,"금"
"801",27,2018-04-21,9422.72233543028,13043.9002355232,"토"
"802",27,2018-04-22,9541.26409681014,12875.016648339,"일"
"803",27,2018-04-23,9245.47428172652,12320.5655044386,"월"
"804",27,2018-04-24,9922.64534376292,12116.053466638,"화"
"805",27,2018-04-25,9389.87768113379,12543.5695700542,"수"
"806",27,2018-04-26,9051.82949041939,12492.1462773872,"목"
"807",27,2018-04-27,9212.79915042091,12709.2698991736,"금"
"808",27,2018-04-28,9127.93518214877,12649.0884395921,"토"
"809",27,2018-04-29,9093.37313025579,12798.6709924433,"일"
"810",27,2018-04-30,9076.14944600192,12827.8611425583,"월"
"811",28,2018-04-01,4009.96348315052,4532.65906286362,"일"
"812",28,2018-04-02,4038.62755005526,4589.5622562557,"월"
"813",28,2018-04-03,4014.09352260354,4582.62871685874,"화"
"814",28,2018-04-04,4002.93463562915,4569.41702699571,"수"
"815",28,2018-04-05,3974.54078958524,4573.00068818503,"목"
"816",28,2018-04-06,3966.47908443018,4562.79611490457,"금"
"817",28,2018-04-07,3969.22503385076,4581.33966641344,"토"
"818",28,2018-04-08,3998.47612180536,4595.57641260148,"일"
"819",28,2018-04-09,4019.42939654451,4615.90133013475,"월"
"820",28,2018-04-10,4001.35915267768,4599.29700094545,"화"
"821",28,2018-04-11,3994.27153754609,4579.13631514068,"수"
"822",28,2018-04-12,3989.80500964639,4540.19366794099,"목"
"823",28,2018-04-13,3991.56429934523,4485.93595051701,"금"
"824",28,2018-04-14,3997.26474049835,4471.51324720795,"토"
"825",28,2018-04-15,4026.51236940222,4485.28735454744,"일"
"826",28,2018-04-16,4043.62941964131,4506.82063592015,"월"
"827",28,2018-04-17,4030.33308421289,4519.38370721013,"화"
"828",28,2018-04-18,4016.27852770316,4516.84954192246,"수"
"829",28,2018-04-19,3996.04354794356,4511.47768257866,"목"
"830",28,2018-04-20,3969.90520799594,4482.54396622638,"금"
"831",28,2018-04-21,3970.26192643282,4477.36243133809,"토"
"832",28,2018-04-22,3982.26099995166,4503.54967007621,"일"
"833",28,2018-04-23,3984.06768113895,4560.46881055031,"월"
"834",28,2018-04-24,3984.84582147394,4617.83707313469,"화"
"835",28,2018-04-25,3967.78468253564,4583.1656162599,"수"
"836",28,2018-04-26,3946.11176655247,4537.5129010809,"목"
"837",28,2018-04-27,3920.14171403863,4468.63082791759,"금"
"838",28,2018-04-28,3918.735526131,4435.15566257716,"토"
"839",28,2018-04-29,3934.70063903258,4469.39084387135,"일"
"840",28,2018-04-30,3936.12056037672,4528.37403233297,"월"
"841",29,2018-04-01,2466.68415016414,4388.45720919386,"일"
"842",29,2018-04-02,2442.12233187026,4348.67201494928,"월"
"843",29,2018-04-03,2475.6924722727,4377.64494043743,"화"
"844",29,2018-04-04,2469.79557598361,4443.93771804255,"수"
"845",29,2018-04-05,2426.04124474605,4414.61759257213,"목"
"846",29,2018-04-06,2432.00441707024,4410.38631457273,"금"
"847",29,2018-04-07,2428.02102578274,4387.655758178,"토"
"848",29,2018-04-08,2426.77132638603,4341.78847717926,"일"
"849",29,2018-04-09,2460.67772292649,4335.79483796521,"월"
"850",29,2018-04-10,2479.17603558998,4345.32935800839,"화"
"851",29,2018-04-11,2504.02154594941,4361.86629032902,"수"
"852",29,2018-04-12,2454.48642769539,4358.65981089121,"목"
"853",29,2018-04-13,2337.88332080268,4184.4573354213,"금"
"854",29,2018-04-14,2406.60689688937,4216.28050782686,"토"
"855",29,2018-04-15,2418.40272007932,4212.55331080626,"일"
"856",29,2018-04-16,2433.73386691792,4185.68866460518,"월"
"857",29,2018-04-17,2476.11195717263,4283.89382557235,"화"
"858",29,2018-04-18,2495.99555133153,4345.60347505649,"수"
"859",29,2018-04-19,2495.2499788422,4384.72851664044,"목"
"860",29,2018-04-20,2519.57929873712,4451.21895580041,"금"
"861",29,2018-04-21,2514.95503679789,4428.52449667341,"토"
"862",29,2018-04-22,2475.39220199378,4369.5285632623,"일"
"863",29,2018-04-23,2458.12095171145,4347.63007727513,"월"
"864",29,2018-04-24,2530.76767497888,4460.08327842428,"화"
"865",29,2018-04-25,2549.99027891708,4478.6144785421,"수"
"866",29,2018-04-26,2525.35226724471,4470.07011353418,"목"
"867",29,2018-04-27,2558.86517828582,4487.7414014265,"금"
"868",29,2018-04-28,2562.63213316394,4473.56177441656,"토"
"869",29,2018-04-29,2534.10096964143,4447.34236651695,"일"
"870",29,2018-04-30,2498.98189153558,4384.28764564902,"월"
"871",30,2018-04-01,12493.1856199286,22410.3850674052,"일"
"872",30,2018-04-02,12661.2041674419,22236.3950773522,"월"
"873",30,2018-04-03,12413.5448569486,21873.7818923607,"화"
"874",30,2018-04-04,12200.8985151264,21525.272680959,"수"
"875",30,2018-04-05,11967.3743753061,21132.7018145875,"목"
"876",30,2018-04-06,11782.0701130817,21051.4918987662,"금"
"877",30,2018-04-07,11729.1662790434,21103.4501818642,"토"
"878",30,2018-04-08,12207.8211244207,21874.6504233491,"일"
"879",30,2018-04-09,12227.9286024558,21211.2820564203,"월"
"880",30,2018-04-10,12059.8958054072,20775.8284565055,"화"
"881",30,2018-04-11,11913.5740460579,20819.0169205748,"수"
"882",30,2018-04-12,11813.0766181007,20851.1069023748,"목"
"883",30,2018-04-13,11706.0293596502,20874.4919316623,"금"
"884",30,2018-04-14,11673.8395353762,20774.1331835345,"토"
"885",30,2018-04-15,12019.5489093491,21665.6394069832,"일"
"886",30,2018-04-16,12240.1677176987,21623.9062772177,"월"
"887",30,2018-04-17,12033.8060531786,21216.1737911877,"화"
"888",30,2018-04-18,11871.2776572946,20969.3692341433,"수"
"889",30,2018-04-19,11747.4884750766,20903.2417500139,"목"
"890",30,2018-04-20,11669.3324313235,20786.9016004127,"금"
"891",30,2018-04-21,11703.4731622742,20947.925789957,"토"
"892",30,2018-04-22,12039.9965524749,21765.03801027,"일"
"893",30,2018-04-23,12083.9098851865,20766.154548583,"월"
"894",30,2018-04-24,12288.7648377763,20972.3600845353,"화"
"895",30,2018-04-25,12112.6435541137,20590.0259208025,"수"
"896",30,2018-04-26,11942.026513727,20211.199563837,"목"
"897",30,2018-04-27,11739.9240519498,20345.3123177959,"금"
"898",30,2018-04-28,11657.9710919366,20463.0851240057,"토"
"899",30,2018-04-29,11933.1788550772,21051.0222217832,"일"
"900",30,2018-04-30,12240.4221082514,21434.3080890223,"월"
"901",31,2018-04-01,28097.2490114072,38879.3959627593,"일"
"902",31,2018-04-02,28371.8194224098,38934.0025573353,"월"
"903",31,2018-04-03,27956.9357409548,38768.7600740701,"화"
"904",31,2018-04-04,27646.3425121384,38667.9234310606,"수"
"905",31,2018-04-05,27265.6054296911,38599.2243012026,"목"
"906",31,2018-04-06,26963.0685678239,38645.8265833131,"금"
"907",31,2018-04-07,27003.5790524558,39251.9066030967,"토"
"908",31,2018-04-08,27719.0936847193,39592.0643756575,"일"
"909",31,2018-04-09,27945.7408153018,39195.3771027134,"월"
"910",31,2018-04-10,27641.8865990657,38927.5480047107,"화"
"911",31,2018-04-11,27310.7387465522,38765.8573150064,"수"
"912",31,2018-04-12,27115.4993475044,38623.6303945662,"목"
"913",31,2018-04-13,26988.5817872823,38982.6970359099,"금"
"914",31,2018-04-14,27087.5101614167,39133.0701402764,"토"
"915",31,2018-04-15,28178.0178761253,40323.9907418667,"일"
"916",31,2018-04-16,28811.6514518913,40481.191001083,"월"
"917",31,2018-04-17,28426.2700227981,40181.4594389732,"화"
"918",31,2018-04-18,28164.0835793918,39753.6554248494,"수"
"919",31,2018-04-19,28134.3892096615,39709.1491807847,"목"
"920",31,2018-04-20,28237.3485174354,39769.3282151577,"금"
"921",31,2018-04-21,28444.7143150347,39764.6563475562,"토"
"922",31,2018-04-22,29296.4098785053,40982.1015581587,"일"
"923",31,2018-04-23,29820.0857539662,40870.6146304863,"월"
"924",31,2018-04-24,30822.8818466538,41440.8911562276,"화"
"925",31,2018-04-25,30457.0339583332,40717.2072292675,"수"
"926",31,2018-04-26,30242.308595669,40502.9656582044,"목"
"927",31,2018-04-27,29933.3829115394,40345.7754192035,"금"
"928",31,2018-04-28,29927.8285317411,39914.6812803096,"토"
"929",31,2018-04-29,30487.8678711612,40456.4445815874,"일"
"930",31,2018-04-30,30769.3965512951,40134.1322018343,"월"
"931",32,2018-04-01,13341.1671163481,17710.2173668299,"일"
"932",32,2018-04-02,13291.868172298,17345.9350455955,"월"
"933",32,2018-04-03,12975.6212210824,17437.1437961455,"화"
"934",32,2018-04-04,12792.8165906536,17549.4026219802,"수"
"935",32,2018-04-05,12673.2708317354,17507.3511455576,"목"
"936",32,2018-04-06,12578.0570954233,17580.8584986012,"금"
"937",32,2018-04-07,12705.5945571001,17576.0260432456,"토"
"938",32,2018-04-08,13326.0576435306,17648.2683832063,"일"
"939",32,2018-04-09,13382.62912716,17373.8104464029,"월"
"940",32,2018-04-10,13159.139092236,17457.74679531,"화"
"941",32,2018-04-11,13190.602918429,17557.3949914422,"수"
"942",32,2018-04-12,13153.4061526879,17487.4740933784,"목"
"943",32,2018-04-13,12942.8315815589,17749.8248522255,"금"
"944",32,2018-04-14,13034.3433455991,17835.3808846953,"토"
"945",32,2018-04-15,13304.6425291541,17906.1742208613,"일"
"946",32,2018-04-16,13127.6432360219,17528.9149209189,"월"
"947",32,2018-04-17,12843.2773497439,17630.4118014634,"화"
"948",32,2018-04-18,12894.5815471401,17636.5240992232,"수"
"949",32,2018-04-19,12841.7910758,17610.6755687731,"목"
"950",32,2018-04-20,12847.6668381817,17691.4012516873,"금"
"951",32,2018-04-21,12942.5937533492,17631.220150027,"토"
"952",32,2018-04-22,13295.0999739973,17590.0298408267,"일"
"953",32,2018-04-23,13026.8063944867,17342.4255514837,"월"
"954",32,2018-04-24,13111.5963464253,17469.2203707918,"화"
"955",32,2018-04-25,12902.4930330516,17535.7275902396,"수"
"956",32,2018-04-26,12895.0009298646,17539.8602578276,"목"
"957",32,2018-04-27,12928.0364537153,17527.7212086256,"금"
"958",32,2018-04-28,13054.0507938559,17743.1918254953,"토"
"959",32,2018-04-29,13331.1689817217,18012.9250829774,"일"
"960",32,2018-04-30,13017.2771136896,17472.2926377183,"월"
"961",33,2018-04-01,2927.57235891063,3532.19120457993,"일"
"962",33,2018-04-02,3048.83026959614,3588.87517004097,"월"
"963",33,2018-04-03,2854.55426779908,3594.91898779707,"화"
"964",33,2018-04-04,2789.66176307508,3567.32743074623,"수"
"965",33,2018-04-05,2818.76154109576,3513.06625119305,"목"
"966",33,2018-04-06,2792.83355592969,3539.15454450499,"금"
"967",33,2018-04-07,2771.21133771581,3493.62208192043,"토"
"968",33,2018-04-08,2929.77873338053,3533.00167878765,"일"
"969",33,2018-04-09,3111.70408756289,3619.66471512374,"월"
"970",33,2018-04-10,3015.87356392535,3637.2876981468,"화"
"971",33,2018-04-11,2975.90550325744,3655.14106120668,"수"
"972",33,2018-04-12,2886.24744970269,3657.29240925986,"목"
"973",33,2018-04-13,2819.09152863499,3608.05619996592,"금"
"974",33,2018-04-14,2833.99799096334,3617.75041217118,"토"
"975",33,2018-04-15,2862.93561381656,3612.6057544026,"일"
"976",33,2018-04-16,3059.73591261975,3730.2862150692,"월"
"977",33,2018-04-17,3041.53672854334,3736.59587087307,"화"
"978",33,2018-04-18,2968.93624155827,3726.45795740069,"수"
"979",33,2018-04-19,2918.81012399516,3710.15288041957,"목"
"980",33,2018-04-20,2825.82212675918,3662.78035552985,"금"
"981",33,2018-04-21,2707.26762987913,3651.60775488459,"토"
"982",33,2018-04-22,2787.6789114586,3651.33877154183,"일"
"983",33,2018-04-23,2867.40956359346,3729.41292225309,"월"
"984",33,2018-04-24,2918.81573978679,3738.88014979826,"화"
"985",33,2018-04-25,2901.54261198992,3710.79317938487,"수"
"986",33,2018-04-26,2898.869534572,3695.60314443325,"목"
"987",33,2018-04-27,2877.22996466609,3664.88565882403,"금"
"988",33,2018-04-28,2803.33059031997,3651.18588503044,"토"
"989",33,2018-04-29,2819.56859125784,3691.30767405645,"일"
"990",33,2018-04-30,2854.98291230937,3754.49699808843,"월"
"991",34,2018-04-01,52823.6077884452,21492.3528344766,"일"
"992",34,2018-04-02,53022.8296164603,20689.494255012,"월"
"993",34,2018-04-03,52330.0003577941,20613.0701471501,"화"
"994",34,2018-04-04,51788.0414695736,21005.0537402907,"수"
"995",34,2018-04-05,51304.7124013098,21106.2099726679,"목"
"996",34,2018-04-06,51036.011447847,21507.4231769162,"금"
"997",34,2018-04-07,51361.5013289061,21659.1959048657,"토"
"998",34,2018-04-08,52921.4697174033,21862.2181579909,"일"
"999",34,2018-04-09,53002.4324137661,20935.7951765113,"월"
"1000",34,2018-04-10,52291.4970415288,20885.6261143492,"화"
"1001",34,2018-04-11,51720.0428121273,20960.8019707548,"수"
"1002",34,2018-04-12,51430.1731067096,21275.8159781476,"목"
"1003",34,2018-04-13,51411.8110797906,21669.568003677,"금"
"1004",34,2018-04-14,52106.6014040752,22356.8934380393,"토"
"1005",34,2018-04-15,53715.7338638726,22538.049089654,"일"
"1006",34,2018-04-16,54102.7435363858,21686.7520339026,"월"
"1007",34,2018-04-17,53743.2957512936,21632.2054216445,"화"
"1008",34,2018-04-18,53674.2484467448,22030.7381385629,"수"
"1009",34,2018-04-19,53654.017386414,22229.483919189,"목"
"1010",34,2018-04-20,53982.87571716,22542.3814279443,"금"
"1011",34,2018-04-21,54817.8639655817,23048.8664537721,"토"
"1012",34,2018-04-22,56776.5521819245,23277.07851816,"일"
"1013",34,2018-04-23,57634.4289662475,22407.0031107848,"월"
"1014",34,2018-04-24,59233.610516418,22084.9669566593,"화"
"1015",34,2018-04-25,59002.9779895452,22076.6864401332,"수"
"1016",34,2018-04-26,58866.0742071412,22344.1912141979,"목"
"1017",34,2018-04-27,58826.4308440647,22601.0903280552,"금"
"1018",34,2018-04-28,59345.2067662383,22938.2181581262,"토"
"1019",34,2018-04-29,59992.6611170967,22609.3036967053,"일"
"1020",34,2018-04-30,59859.3639574887,21804.263062388,"월"
"1021",35,2018-04-01,7194.10771540997,8169.56939607195,"일"
"1022",35,2018-04-02,7161.81506338081,8266.63617872256,"월"
"1023",35,2018-04-03,7073.73884693116,8051.325759232,"화"
"1024",35,2018-04-04,6994.61930757693,7900.50168385509,"수"
"1025",35,2018-04-05,6931.85182405509,7744.31742111176,"목"
"1026",35,2018-04-06,6864.56549122243,7734.55952150054,"금"
"1027",35,2018-04-07,6796.98361680642,7695.76191354621,"토"
"1028",35,2018-04-08,6832.76662370376,8066.31254421868,"일"
"1029",35,2018-04-09,6805.06433756386,8132.76600484671,"월"
"1030",35,2018-04-10,6736.31236524581,7867.36041881341,"화"
"1031",35,2018-04-11,6685.15491155247,7693.54525214576,"수"
"1032",35,2018-04-12,6630.10234144951,7606.45089887823,"목"
"1033",35,2018-04-13,6588.61836052045,7555.35403749196,"금"
"1034",35,2018-04-14,6567.02616579403,7507.14372265085,"토"
"1035",35,2018-04-15,6633.94354967765,7909.24834280019,"일"
